Project Name,File Path,Mocking Framework,Imported Mock Line
accumulo,accumulo\core\src\test\java\org\apache\accumulo\fate\zookeeper\ZooReaderWriterTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\minicluster\src\test\java\org\apache\accumulo\cluster\standalone\StandaloneAccumuloClusterTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\minicluster\src\test\java\org\apache\accumulo\miniclusterImpl\CleanShutdownMacTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\AccumuloTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\AccumuloTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\AccumuloTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\MockServerContext.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\MockServerContext.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\ServerContextTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\ServiceEnvironmentImplTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\ServiceEnvironmentImplTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\ServiceEnvironmentImplTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\ServiceEnvironmentImplTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\client\BulkImporterTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\NamespaceConfigurationTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\NamespaceConfigurationTest.java,easymock,static org.easymock.EasyMock.eq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\NamespaceConfigurationTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\NamespaceConfigurationTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\NamespaceConfigurationTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.anyObject
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.endsWith
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.eq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.expectLastCall
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ServerConfigurationFactoryTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\TableConfigurationTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\TableConfigurationTest.java,easymock,static org.easymock.EasyMock.eq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\TableConfigurationTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\TableConfigurationTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\TableConfigurationTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooCachePropertyAccessorTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooCachePropertyAccessorTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooCachePropertyAccessorTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooCachePropertyAccessorTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.eq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.isA
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\conf\ZooConfigurationFactoryTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\constraints\MetadataConstraintsTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\init\InitializeTest.java,easymock,static org.easymock.EasyMock.anyObject
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\init\InitializeTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\init\InitializeTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\init\InitializeTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\init\InitializeTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\iterators\MetadataBulkLoadFilterTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\LiveTServerSetTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\MergeInfoTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\MergeInfoTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\MergeInfoTest.java,easymock,static org.easymock.EasyMock.expectLastCall
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\MergeInfoTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\TabletLocationStateTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\TabletLocationStateTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\manager\state\TabletLocationStateTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\BaseHostRegexTableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\BaseHostRegexTableLoadBalancerTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\HostRegexTableLoadBalancerReconfigurationTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\HostRegexTableLoadBalancerReconfigurationTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\HostRegexTableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\HostRegexTableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\TableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\TableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\TableLoadBalancerTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\master\balancer\TableLoadBalancerTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.aryEq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.eq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportingIteratorTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportingIteratorTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportingIteratorTest.java,easymock,static org.easymock.EasyMock.verify
