Project Name,File Path,Mocking Framework,Imported Mock Line
wicket,wicket\wicket-auth-roles\src\test\java\org\apache\wicket\authroles\authentication\AuthenticatedWebSessionTest.java,mockito,static org.mockito.Mockito.mock
wicket,wicket\wicket-auth-roles\src\test\java\org\apache\wicket\authroles\authentication\AuthenticatedWebSessionTest.java,mockito,static org.mockito.Mockito.times
wicket,wicket\wicket-auth-roles\src\test\java\org\apache\wicket\authroles\authentication\AuthenticatedWebSessionTest.java,mockito,static org.mockito.Mockito.verify
wicket,wicket\wicket-auth-roles\src\test\java\org\apache\wicket\authroles\authentication\AuthenticatedWebSessionTest.java,mockito,static org.mockito.Mockito.when
wicket,wicket\wicket-auth-roles\src\test\java\org\apache\wicket\authroles\authorization\strategies\role\annotations\AnnotationsRoleAuthorizationStrategyTest.java,mockito,org.mockito.Mockito
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\DefaultExceptionMapperTest.java,mockito,static org.mockito.Mockito.mock
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\DefaultExceptionMapperTest.java,mockito,static org.mockito.Mockito.verify
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\ajax\AbstractDefaultAjaxBehaviorTest.java,mockito,org.mockito.Mockito
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\cycle\RequestCycleUrlForTest.java,mockito,static org.mockito.ArgumentMatchers.argThat
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\cycle\RequestCycleUrlForTest.java,mockito,static org.mockito.Mockito.mock
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\cycle\RequestCycleUrlForTest.java,mockito,static org.mockito.Mockito.when
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\cycle\RequestCycleUrlForTest.java,mockito,org.mockito.ArgumentMatcher
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\handler\render\WebPageRendererTest.java,mockito,static org.mockito.ArgumentMatchers.any
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\handler\render\WebPageRendererTest.java,mockito,static org.mockito.ArgumentMatchers.anyString
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\handler\render\WebPageRendererTest.java,mockito,static org.mockito.ArgumentMatchers.eq
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\handler\render\WebPageRendererTest.java,mockito,static org.mockito.ArgumentMatchers.isNull
wicket,wicket\wicket-core\src\test\java\org\apache\wicket\core\request\handler\render\WebPageRendererTest.java,mockito,static org.mockito.Mockito.mock
