Project Name,File Path,Mocking Framework,Imported Mock Line
commons-io,commons-io\src\test\java\org\apache\commons\io\input\CloseShieldReaderTest.java,mockito,static org.mockito.Mockito.never
commons-io,commons-io\src\test\java\org\apache\commons\io\input\CloseShieldReaderTest.java,mockito,static org.mockito.Mockito.spy
commons-io,commons-io\src\test\java\org\apache\commons\io\input\CloseShieldReaderTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeInputStreamTest.java,mockito,static org.mockito.Mockito.mock
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeInputStreamTest.java,mockito,static org.mockito.Mockito.never
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeInputStreamTest.java,mockito,static org.mockito.Mockito.times
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeInputStreamTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,mockito,static org.mockito.Mockito.mock
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,mockito,static org.mockito.Mockito.never
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,mockito,static org.mockito.Mockito.times
commons-io,commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\output\CloseShieldWriterTest.java,mockito,static org.mockito.Mockito.never
commons-io,commons-io\src\test\java\org\apache\commons\io\output\CloseShieldWriterTest.java,mockito,static org.mockito.Mockito.spy
commons-io,commons-io\src\test\java\org\apache\commons\io\output\CloseShieldWriterTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\output\ProxyCollectionWriterTest.java,mockito,static org.mockito.Mockito.mock
commons-io,commons-io\src\test\java\org\apache\commons\io\output\ProxyCollectionWriterTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\output\TeeOutputStreamTest.java,mockito,static org.mockito.Mockito.mock
commons-io,commons-io\src\test\java\org\apache\commons\io\output\TeeOutputStreamTest.java,mockito,static org.mockito.Mockito.verify
commons-io,commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,mockito,static org.mockito.Mockito.mock
commons-io,commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,mockito,static org.mockito.Mockito.verify
commons-jxpath,commons-jxpath\src\test\java\org\apache\commons\jxpath\servlet\JXPathServletContextTest.java,mockrunner,com.mockrunner.mock.web.MockHttpServletRequest
commons-jxpath,commons-jxpath\src\test\java\org\apache\commons\jxpath\servlet\JXPathServletContextTest.java,mockrunner,com.mockrunner.mock.web.MockHttpSession
