createMock,org.easymock.EasyMock,14
expect,org.easymock.EasyMock,12
anyTimes,org.easymock.IExpectationSetters<java.lang.Long>,4
andReturn,org.easymock.IExpectationSetters<java.lang.Long>,4
replay,org.easymock.EasyMock,5
verify,org.easymock.EasyMock,5
