Project Name,File Path,Mocking Framework,Imported Mock Line
syncope,syncope\client\idrepo\console\src\test\java\org\apache\syncope\client\console\AbstractTest.java,mockito,static org.mockito.ArgumentMatchers.any
syncope,syncope\client\idrepo\console\src\test\java\org\apache\syncope\client\console\AbstractTest.java,mockito,static org.mockito.ArgumentMatchers.anyString
syncope,syncope\client\idrepo\console\src\test\java\org\apache\syncope\client\console\AbstractTest.java,mockito,static org.mockito.Mockito.mock
syncope,syncope\client\idrepo\console\src\test\java\org\apache\syncope\client\console\AbstractTest.java,mockito,static org.mockito.Mockito.when
syncope,syncope\client\idrepo\enduser\src\test\java\org\apache\syncope\client\enduser\AbstractTest.java,mockito,static org.mockito.ArgumentMatchers.any
syncope,syncope\client\idrepo\enduser\src\test\java\org\apache\syncope\client\enduser\AbstractTest.java,mockito,static org.mockito.ArgumentMatchers.anyString
syncope,syncope\client\idrepo\enduser\src\test\java\org\apache\syncope\client\enduser\AbstractTest.java,mockito,static org.mockito.Mockito.mock
syncope,syncope\client\idrepo\enduser\src\test\java\org\apache\syncope\client\enduser\AbstractTest.java,mockito,static org.mockito.Mockito.when
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.any
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.anyBoolean
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.anyInt
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.anyList
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.anyString
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.ArgumentMatchers.eq
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.Mockito.doNothing
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.Mockito.mock
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,mockito,static org.mockito.Mockito.when
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,springframework,org.springframework.mock.web.MockHttpServletRequest
syncope,syncope\core\idrepo\rest-cxf\src\test\java\org\apache\syncope\core\rest\cxf\service\AnyObjectServiceTest.java,springframework,org.springframework.mock.web.MockHttpServletResponse
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\AbstractTest.java,mockito,org.mockito.MockitoAnnotations
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\AbstractTest.java,mockito,org.mockito.junit.jupiter.MockitoExtension
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\AbstractTest.java,mockito,org.mockito.junit.jupiter.MockitoSettings
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\AbstractTest.java,mockito,org.mockito.quality.Strictness
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,static org.mockito.ArgumentMatchers.any
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,static org.mockito.ArgumentMatchers.anyString
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,static org.mockito.Mockito.lenient
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,static org.mockito.Mockito.mock
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,static org.mockito.Mockito.when
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\IntAttrNameParserTest.java,mockito,org.mockito.Mock
syncope,syncope\core\provisioning-api\src\test\java\org\apache\syncope\core\provisioning\api\PropagationByResourceTest.java,mockito,static org.mockito.ArgumentMatchers.any
