Project Name,File Path,Mocking Framework,Imported Mock Line
creadur-rat,creadur-rat\apache-rat-plugin\src\test\java\org\apache\rat\mp\util\ExclusionHelperTest.java,mockito,org.mockito.Mock
creadur-rat,creadur-rat\apache-rat-plugin\src\test\java\org\apache\rat\mp\util\ExclusionHelperTest.java,mockito,org.mockito.junit.MockitoJUnitRunner
creadur-rat,creadur-rat\apache-rat-plugin\src\test\java\org\apache\rat\mp\util\ScmIgnoreParserTest.java,mockito,org.mockito.Mock
creadur-rat,creadur-rat\apache-rat-plugin\src\test\java\org\apache\rat\mp\util\ScmIgnoreParserTest.java,mockito,org.mockito.junit.MockitoJUnitRunner
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,org.mockito.invocation.InvocationOnMock
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,org.mockito.stubbing.Answer
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,static org.mockito.Matchers.any
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,static org.mockito.Mockito.doAnswer
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,static org.mockito.Mockito.mock
reef,reef\lang\java\\reef-applications\reef-vortex\src\test\java\org\apache\reef\vortex\driver\TestUtil.java,mockito,static org.mockito.Mockito.when
reef,reef\lang\java\\reef-common\src\test\java\org\apache\reef\runtime\common\driver\EvaluatorRequestorImplTest.java,mockito,static org.mockito.Mockito.mock
reef,reef\lang\java\\reef-io\src\test\java\org\apache\reef\io\network\group\impl\utils\ScatterCodecTest.java,mockito,static org.mockito.Mockito.*
reef,reef\lang\java\\reef-runtime-azbatch\src\test\java\org\apache\reef\runtime\azbatch\CommandBuilderTests.java,mockito,static org.mockito.Mockito.mock
reef,reef\lang\java\\reef-runtime-azbatch\src\test\java\org\apache\reef\runtime\azbatch\CommandBuilderTests.java,mockito,static org.mockito.Mockito.when
reef,reef\lang\java\\reef-runtime-local\src\test\java\org\apache\reef\runtime\local\driver\ResourceManagerTest.java,mockito,org.mockito.ArgumentCaptor
