Project Name,File Path,Mocking Framework,Imported Mock Line
mina-vysper,mina-vysper\server\admin-console\src\test\java\org\apache\vysper\console\AdminConsoleControllerTest.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\admin-console\src\test\java\org\apache\vysper\console\AdminConsoleControllerTest.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\mina\codec\StanzaWriterProtocolEncoderTestCase.java,mockito,org.mockito.ArgumentCaptor
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\mina\codec\StanzaWriterProtocolEncoderTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\StanzaRelayBrokerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\failure\NoSuchLocalUserExceptionTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\failure\ReturnErrorToSenderFailureStrategyTestCase.java,mockito,org.mockito.ArgumentCaptor
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\failure\ReturnErrorToSenderFailureStrategyTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\inbound\DeliveringExternalInboundStanzaRelayTestCase.java,mockito,org.mockito.ArgumentCaptor
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\inbound\DeliveringExternalInboundStanzaRelayTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\inbound\DeliveringExternalInboundStanzaRelayTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\delivery\inbound\DeliveringInteralInboundStanzaRelayTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\DefaultDiscoAwareModuleTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\core\bind\handler\BindIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\core\compatibility\jabber_iq_auth\handler\AuthCompatibilityIQHandlerTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\core\session\handler\SessionIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0049_privatedata\PrivateDataIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0054_vcardtemp\VcardTempIQHandlerTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0054_vcardtemp\VcardTempIQHandlerTestCase.java,mockito,static org.mockito.Mockito.verify
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0054_vcardtemp\VcardTempIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep007_inbandreg\InBandRegistrationHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0092_software_version\SoftwareVersionIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0199_xmppping\XmppPingIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0199_xmppping\XmppPingerTestCase.java,mockito,org.mockito.ArgumentCaptor
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0199_xmppping\XmppPingerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0202_entity_time\EntityTimeIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0202_entity_time\EntityTimeXEP0090IQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0220_server_dailback\DbVerifyHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\roster\handler\RosterIQHandlerTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\servicediscovery\handler\DiscoInfoIQHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\modules\servicediscovery\handler\ExtendedDiscoInfoTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\protocol\SimpleStanzaHandlerInterceptorChainTest.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\protocol\SimpleStanzaHandlerInterceptorChainTest.java,mockito,static org.mockito.Mockito.verify
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\DefaultServerRuntimeContextEventListenerTest.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\components\ComponentStanzaProcessorTestCase.java,mockito,static org.mockito.Mockito.doThrow
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\components\ComponentStanzaProcessorTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\components\ComponentStanzaProcessorTestCase.java,mockito,static org.mockito.Mockito.verify
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\components\ComponentStanzaProcessorTestCase.java,mockito,static org.mockito.Mockito.when
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\response\ServerResponsesTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\s2s\DefaultXMPPServerConnectorRegistryTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\s2s\FeaturesHandlerTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\s2s\FeaturesHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\server\s2s\TlsProceedHandlerTestCase.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\core\src\test\java\org\apache\vysper\xmpp\state\presence\LatestPresenceCacheTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\extensions\websockets\src\test\java\org\apache\vysper\xmpp\extension\websockets\JettyXmppWebSocketServletTest.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\extensions\websockets\src\test\java\org\apache\vysper\xmpp\extension\websockets\JettyXmppWebSocketTest.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\extensions\websockets\src\test\java\org\apache\vysper\xmpp\extension\websockets\TomcatXmppWebSocketServletTest.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\extensions\websockets\src\test\java\org\apache\vysper\xmpp\extension\websockets\TomcatXmppWebSocketTest.java,mockito,org.mockito.Mockito
mina-vysper,mina-vysper\server\extensions\xep0045-muc\src\test\java\org\apache\vysper\xmpp\modules\extension\xep0045_muc\AbstractDiscoTestCase.java,mockito,static org.mockito.Mockito.mock
mina-vysper,mina-vysper\server\extensions\xep0065-socks\src\test\java\org\apache\vysper\xmpp\extension\xep0065_socks\DefaultSocks5ConnectionsRegistryTest.java,mockito,org.mockito.Mockito
